Time Stamp,ID,Extended,Dir,Bus,LEN,D0,D1,D2,D3,D4,D5,D6,D7
1743890405.103,00000122,0,Rx,0,8,20,23,18,17,02,45,04,4F
1743890405.104,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.105,00000102,0,Rx,0,8,1A,A3,0F,54,56,CE,04,7E
1743890405.106,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,05,F2
1743890405.107,00000410,0,Rx,0,8,3F,00,00,00,00,FF,04,C4
1743890405.108,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.109,00000102,0,Rx,0,8,1A,8D,0F,54,56,CE,07,53
1743890405.110,00000103,0,Rx,0,8,00,00,02,00,00,00,07,05
1743890405.111,00000122,0,Rx,0,8,21,23,18,18,02,81,0A,8B
1743890405.112,00000010,0,Rx,0,8,00,32,40,00,00,07,0A,7F
1743890405.113,00000320,0,Rx,0,8,20,00,00,00,F0,00,82,00
1743890405.114,00000122,0,Rx,0,8,21,23,18,18,02,86,0C,8A
1743890405.115,00000010,0,Rx,0,8,00,32,40,00,00,07,0C,79
1743890405.116,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.117,00000010,0,Rx,0,8,00,32,40,00,00,07,0D,78
1743890405.118,00000122,0,Rx,0,8,21,23,18,18,02,76,0E,78
1743890405.119,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,09,09
1743890405.120,00000010,0,Rx,0,8,00,32,40,00,00,07,0F,7A
1743890405.121,00000102,0,Rx,0,8,1A,DB,0F,54,56,CE,0F,0D
1743890405.122,00000010,0,Rx,0,8,00,32,40,00,00,07,00,75
1743890405.123,00000122,0,Rx,0,8,21,23,18,18,02,71,02,73
1743890405.124,00000300,0,Rx,0,8,01,7A,0F,43,00,32,02,00
1743890405.125,00000010,0,Rx,0,8,00,32,40,00,00,07,02,77
1743890405.126,00000231,0,Rx,0,8,00,01,00,00,00,00,09,08
1743890405.127,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.128,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,0C,FB
1743890405.129,00000231,0,Rx,0,8,00,01,00,00,00,00,0B,0A
1743890405.130,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.131,00000231,0,Rx,0,8,00,01,00,00,00,00,0C,0D
1743890405.132,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.133,00000102,0,Rx,0,8,1B,25,0F,54,56,CE,07,FA
1743890405.134,00000122,0,Rx,0,8,20,23,18,17,02,A1,0A,A5
1743890405.135,00000332,0,Rx,0,8,01,00,00,00,00,00,0C,0D
1743890405.136,00000122,0,Rx,0,8,20,23,18,17,02,A1,0B,A4
1743890405.137,00000308,0,Rx,0,8,00,10,00,00,00,00,02,00
1743890405.138,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.139,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.140,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,00,F7
1743890405.141,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.142,00000102,0,Rx,0,8,1B,0A,0F,54,56,CE,0D,DF
1743890405.143,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.144,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.145,00000102,0,Rx,0,8,1B,57,0F,54,56,CE,0F,80
1743890405.146,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.147,00000103,0,Rx,0,8,00,00,02,00,00,00,00,02
1743890405.148,00000300,0,Rx,0,8,01,7A,0F,43,00,32,02,00
1743890405.149,00000410,0,Rx,0,8,3B,00,00,00,00,FF,03,C7
1743890405.150,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,03,03
1743890405.151,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.152,00000010,0,Rx,0,8,00,32,40,00,00,07,03,76
1743890405.153,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,04,04
1743890405.154,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.155,00000102,0,Rx,0,8,1C,06,10,54,56,CE,06,C0
1743890405.156,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,05,05
1743890405.157,00000102,0,Rx,0,8,1C,06,10,54,56,CE,07,C1
1743890405.158,00000102,0,Rx,0,8,1C,03,10,54,56,CE,08,CB
1743890405.159,00000122,0,Rx,0,8,20,23,17,17,01,FE,0B,F7
1743890405.160,00000110,0,Rx,0,8,00,00,00,20,01,01,05,25
1743890405.161,00000122,0,Rx,0,8,20,23,17,17,01,FE,0C,F0
1743890405.162,00000010,0,Rx,0,8,00,32,40,00,00,07,09,7C
1743890405.163,00000316,0,Rx,0,8,12,91,01,2B,53,00,00,00
1743890405.164,00000320,0,Rx,0,8,20,00,00,00,F0,00,82,00
1743890405.165,00000122,0,Rx,0,8,20,23,17,17,02,4D,0E,42
1743890405.166,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.167,00000010,0,Rx,0,8,00,32,40,00,00,07,0C,79
1743890405.168,00000122,0,Rx,0,8,20,23,17,17,01,A5,00,A7
1743890405.169,00000410,0,Rx,0,8,3B,00,00,00,00,FF,09,CD
1743890405.170,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.171,00000411,0,Rx,0,8,32,60,00,00,00,00,00,00
1743890405.172,00000102,0,Rx,0,8,1A,F9,10,54,56,CE,01,3E
1743890405.173,00000012,0,Rx,0,8,99,99,32,00,00,00,00,32
1743890405.174,00000231,0,Rx,0,8,00,01,00,00,00,00,09,08
1743890405.175,00000342,0,Rx,0,8,04,DE,99,99,8B,00,04,A3
1743890405.176,00000122,0,Rx,0,8,20,23,18,17,02,70,06,78
1743890405.177,00000010,0,Rx,0,8,00,32,40,00,00,07,02,77
1743890405.178,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.179,98feca01,0,Rx,0,8,00,FF,00,00,00,00,FF,FF
1743890405.180,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.181,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.182,00000102,0,Rx,0,8,1B,84,10,54,56,CE,08,4B
1743890405.183,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.184,00000102,0,Rx,0,8,1B,04,0F,54,56,CE,0A,D6
1743890405.185,00000122,0,Rx,0,8,20,23,18,17,02,43,0C,41
1743890405.186,00000110,0,Rx,0,8,00,00,00,20,01,01,0E,2E
1743890405.187,00000316,0,Rx,0,8,12,91,01,2B,53,00,00,00
1743890405.188,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.189,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.190,00000410,0,Rx,0,8,3B,00,00,00,00,FF,01,C5
1743890405.191,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.192,00000102,0,Rx,0,8,1B,5C,0F,54,56,CE,0F,8B
1743890405.193,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,02,02
1743890405.194,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.195,00000102,0,Rx,0,8,1B,63,0F,54,56,CE,01,BA
1743890405.196,00000122,0,Rx,0,8,20,23,18,17,02,7D,04,77
1743890405.197,00000010,0,Rx,0,8,00,32,40,00,00,07,0F,7A
1743890405.198,00000320,0,Rx,0,8,20,00,00,00,F0,00,82,00
1743890405.199,00000316,0,Rx,0,8,12,91,01,2B,53,00,00,00
1743890405.200,00000122,0,Rx,0,8,20,23,17,17,02,30,06,37
1743890405.201,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.202,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,05,F2
1743890405.203,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.204,00000102,0,Rx,0,8,1B,27,0F,54,56,CE,07,F8
1743890405.205,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.206,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.207,00000102,0,Rx,0,8,1B,16,0F,54,56,CE,09,C7
1743890405.208,00000122,0,Rx,0,8,20,23,18,17,02,AC,0C,AE
1743890405.209,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,08,FF
1743890405.210,00000110,0,Rx,0,8,00,00,00,20,01,01,06,26
1743890405.211,00000411,0,Rx,0,8,32,60,00,00,00,00,00,00
1743890405.212,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,08,08
1743890405.213,00000300,0,Rx,0,8,01,7A,0F,43,00,32,02,00
1743890405.214,00000320,0,Rx,0,8,20,00,00,00,F0,00,82,00
1743890405.215,00000122,0,Rx,0,8,20,23,18,17,02,6E,08,68
1743890405.216,00000010,0,Rx,0,8,00,32,40,00,00,07,01,74
1743890405.217,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.218,00000122,0,Rx,0,8,21,23,18,18,02,27,0A,2D
1743890405.219,00000010,0,Rx,0,8,00,32,40,00,00,07,03,76
1743890405.220,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.221,00000012,0,Rx,0,8,99,99,32,00,00,00,02,30
1743890405.222,00000122,0,Rx,0,8,20,23,18,17,02,5A,0C,58
1743890405.223,00000010,0,Rx,0,8,00,32,40,00,00,07,06,73
1743890405.224,00000231,0,Rx,0,8,00,01,00,00,00,00,02,03
1743890405.225,00000010,0,Rx,0,8,00,32,40,00,00,07,07,72
1743890405.226,00000300,0,Rx,0,8,01,7A,0F,43,00,32,02,00
1743890405.227,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.228,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,02,02
1743890405.229,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.230,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.231,00000102,0,Rx,0,8,1C,10,0F,54,56,CE,01,CE
1743890405.232,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.233,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.234,00000102,0,Rx,0,8,1C,10,0F,54,56,CE,03,CC
1743890405.235,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.236,00000122,0,Rx,0,8,20,23,17,17,01,FC,06,F8
1743890405.237,00000122,0,Rx,0,8,20,23,17,17,01,D0,07,D5
1743890405.238,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.239,00000102,0,Rx,0,8,1B,61,10,54,56,CE,07,A1
1743890405.240,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.241,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,06,F1
1743890405.242,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.243,00000530,0,Rx,0,8,FF,FE,F5,93,52,03,91,00
1743890405.244,00000408,0,Rx,0,8,00,41,45,0A,FF,FF,07,09
1743890405.245,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.246,00000102,0,Rx,0,8,1B,C6,10,54,56,CE,0B,0A
1743890405.247,00000102,0,Rx,0,8,1B,C6,10,54,56,CE,0C,0D
1743890405.248,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.249,00000122,0,Rx,0,8,20,23,17,17,02,29,0F,27
1743890405.250,00000122,0,Rx,0,8,20,23,17,17,02,27,00,26
1743890405.251,00000010,0,Rx,0,8,00,32,40,00,00,07,07,72
1743890405.252,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.253,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.254,00000010,0,Rx,0,8,00,32,40,00,00,07,09,7C
1743890405.255,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.256,00000010,0,Rx,0,8,00,32,40,00,00,07,0A,7F
1743890405.257,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.258,00000530,0,Rx,0,8,FF,FE,F5,93,52,03,91,00
1743890405.259,00000102,0,Rx,0,8,1B,92,10,54,56,CE,04,51
1743890405.260,00000122,0,Rx,0,8,20,23,18,17,02,08,07,01
1743890405.261,00000110,0,Rx,0,8,00,00,00,20,01,01,0B,2B
1743890405.262,00000122,0,Rx,0,8,20,23,18,17,02,1B,08,1D
1743890405.263,00000300,0,Rx,0,8,01,7E,0F,43,00,31,02,00
1743890405.264,00000342,0,Rx,0,8,04,DE,99,99,8C,00,04,A3
1743890405.265,00000408,0,Rx,0,8,00,41,45,0A,FF,FF,0F,01
1743890405.266,00000411,0,Rx,0,8,32,60,00,00,00,00,00,00
1743890405.267,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.268,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,0F,0F
1743890405.269,00000010,0,Rx,0,8,00,32,40,00,00,07,02,77
1743890405.270,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.271,00000013,0,Rx,0,8,FF,03,09,00,00,00,00,00
1743890405.272,00000010,0,Rx,0,8,00,32,40,00,00,07,04,71
1743890405.273,00000103,0,Rx,0,8,00,00,02,00,00,00,0D,0F
1743890405.274,00000231,0,Rx,0,8,00,01,00,00,00,00,05,04
1743890405.275,00000110,0,Rx,0,8,00,00,00,20,01,01,00,20
1743890405.276,00000300,0,Rx,0,8,01,7E,0F,43,00,31,02,00
1743890405.277,00000231,0,Rx,0,8,00,01,00,00,00,00,07,06
1743890405.278,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.279,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.280,00000010,0,Rx,0,8,00,32,40,00,00,07,09,7C
1743890405.281,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.282,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.283,00000102,0,Rx,0,8,1C,83,0F,54,56,CE,04,58
1743890405.284,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,05,F2
1743890405.285,00000102,0,Rx,0,8,1B,88,10,54,56,CE,06,49
1743890405.286,00000122,0,Rx,0,8,1F,23,17,16,01,30,08,04
1743890405.287,00000408,0,Rx,0,8,00,41,45,0A,FF,FF,06,08
1743890405.288,00000300,0,Rx,0,8,01,7E,0F,43,00,31,02,00
1743890405.289,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.290,00000231,0,Rx,0,8,00,01,00,00,00,00,00,01
1743890405.291,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.292,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.293,00000102,0,Rx,0,8,1A,95,0F,54,56,CE,0B,47
1743890405.294,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.295,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.296,00000102,0,Rx,0,8,1B,31,0F,54,56,CE,0D,E4
1743890405.297,00000103,0,Rx,0,8,00,00,02,00,00,00,0E,0C
1743890405.298,00000122,0,Rx,0,8,20,23,18,17,02,61,00,6F
1743890405.299,00000122,0,Rx,0,8,20,23,18,17,02,61,01,6E
1743890405.300,00000122,0,Rx,0,8,20,23,18,17,02,A1,02,AD
1743890405.301,00000010,0,Rx,0,8,00,32,40,00,00,07,06,73
1743890405.302,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.303,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,0B,FC
1743890405.304,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.305,00000410,0,Rx,0,8,3B,00,00,00,00,FF,0C,C8
1743890405.306,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,0C,0C
1743890405.307,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.308,00000102,0,Rx,0,8,1B,51,0F,54,56,CE,05,8C
1743890405.309,00000102,0,Rx,0,8,1B,51,0F,54,56,CE,06,8F
1743890405.310,00000122,0,Rx,0,8,20,23,18,17,02,B6,09,B1
1743890405.311,00000110,0,Rx,0,8,00,00,00,20,01,01,0C,2C
1743890405.312,00000122,0,Rx,0,8,20,23,18,17,02,A3,0A,A7
1743890405.313,00000010,0,Rx,0,8,00,32,40,00,00,07,0D,78
1743890405.314,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.315,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,0F,0F
1743890405.316,00000010,0,Rx,0,8,00,32,40,00,00,07,0F,7A
1743890405.317,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.318,00000010,0,Rx,0,8,00,32,40,00,00,07,00,75
1743890405.319,00000530,0,Rx,0,8,FF,FE,F5,93,52,03,91,00
1743890405.320,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.321,00000012,0,Rx,0,8,99,99,32,00,01,00,01,32
1743890405.322,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.323,00000103,0,Rx,0,8,00,00,02,00,00,00,0F,0D
1743890405.324,00000012,0,Rx,0,8,99,99,32,00,00,00,02,30
1743890405.325,00000010,0,Rx,0,8,00,32,40,00,00,07,05,70
1743890405.326,00000342,0,Rx,0,8,04,DE,99,99,8A,00,04,A3
1743890405.327,00000012,0,Rx,0,8,99,99,32,00,01,00,03,30
1743890405.328,00000013,0,Rx,0,8,FF,03,09,00,00,00,00,00
1743890405.329,00000010,0,Rx,0,8,00,32,40,00,00,07,07,72
1743890405.330,00000231,0,Rx,0,8,00,01,00,00,00,00,0B,0A
1743890405.331,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.332,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.333,00000102,0,Rx,0,8,1B,4D,0F,54,56,CE,06,93
1743890405.334,00000102,0,Rx,0,8,1B,4D,0F,54,56,CE,07,92
1743890405.335,00000102,0,Rx,0,8,1B,9D,0F,54,56,CE,08,4D
1743890405.336,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.337,00000320,0,Rx,0,8,20,00,00,00,F0,00,82,00
1743890405.338,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.339,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.340,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.341,00000102,0,Rx,0,8,1B,D5,0F,54,56,CE,0C,01
1743890405.342,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.343,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,09,FE
1743890405.344,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.345,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,0A,FD
1743890405.346,00000408,0,Rx,0,8,00,41,45,0A,FF,FF,0A,04
1743890405.347,00000103,0,Rx,0,8,00,00,02,00,00,00,00,02
1743890405.348,00000122,0,Rx,0,8,20,23,17,17,01,FE,02,FE
1743890405.349,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,0B,0B
1743890405.350,00000231,0,Rx,0,8,00,01,00,00,00,00,08,09
1743890405.351,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.352,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,0C,0C
1743890405.353,00000010,0,Rx,0,8,00,32,40,00,00,07,06,73
1743890405.354,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.355,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.356,00000102,0,Rx,0,8,1B,39,0F,54,56,CE,06,E7
1743890405.357,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.358,00000102,0,Rx,0,8,1B,39,0F,54,56,CE,07,E6
1743890405.359,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.360,00000122,0,Rx,0,8,20,23,18,17,02,5F,0B,5A
1743890405.361,00000300,0,Rx,0,8,01,7E,0F,43,00,32,02,00
1743890405.362,00000122,0,Rx,0,8,20,23,18,17,02,5F,0C,5D
1743890405.363,00000332,0,Rx,0,8,01,00,00,00,00,00,0C,0D
1743890405.364,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.365,00000122,0,Rx,0,8,21,23,18,18,02,61,0E,6F
1743890405.366,00000010,0,Rx,0,8,00,32,40,00,00,07,0E,7B
1743890405.367,00000408,0,Rx,0,8,00,41,45,0A,FF,FF,01,0F
1743890405.368,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,01,01
1743890405.369,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.370,00000010,0,Rx,0,8,00,32,40,00,00,07,00,75
1743890405.371,00000010,0,Rx,0,8,00,32,40,00,00,07,01,74
1743890405.372,00000122,0,Rx,0,8,20,23,17,17,02,52,03,50
1743890405.373,00000010,0,Rx,0,8,00,32,40,00,00,07,02,77
1743890405.374,00000010,0,Rx,0,8,00,32,40,00,00,07,03,76
1743890405.375,00000231,0,Rx,0,8,00,01,00,00,00,00,09,08
1743890405.376,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.377,00000530,0,Rx,0,8,FF,FE,F5,94,52,03,91,00
1743890405.378,00000231,0,Rx,0,8,00,01,00,00,00,00,0B,0A
1743890405.379,00000012,0,Rx,0,8,99,99,32,00,01,00,03,30
1743890405.380,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.381,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.382,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.383,00000103,0,Rx,0,8,00,00,02,00,00,00,08,0A
1743890405.384,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.385,00000308,0,Rx,0,8,00,10,00,00,00,00,02,00
1743890405.386,00000410,0,Rx,0,8,3F,00,00,00,00,FF,07,C7
1743890405.387,00000122,0,Rx,0,8,21,23,18,18,02,73,0D,7E
1743890405.388,00000231,0,Rx,0,8,00,01,00,00,00,00,02,03
1743890405.389,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.390,00000102,0,Rx,0,8,1A,CE,0F,54,56,CE,0D,1A
1743890405.391,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.392,00000530,0,Rx,0,8,FF,FE,F5,94,52,03,91,00
1743890405.393,00000102,0,Rx,0,8,1A,D5,0F,54,56,CE,0F,03
1743890405.394,00000102,0,Rx,0,8,1A,D5,0F,54,56,CE,00,0C
1743890405.395,00000103,0,Rx,0,8,00,00,02,00,00,00,00,02
1743890405.396,00000122,0,Rx,0,8,20,23,18,17,02,7D,03,70
1743890405.397,00000122,0,Rx,0,8,20,23,17,17,01,D9,04,DF
1743890405.398,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,0C,FB
1743890405.399,00000320,0,Rx,0,8,20,00,00,00,F0,00,82,00
1743890405.400,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.401,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.402,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.403,00000102,0,Rx,0,8,1A,EE,0F,54,56,CE,06,31
1743890405.404,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.405,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,0E,F9
1743890405.406,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.407,00000102,0,Rx,0,8,1B,0A,0F,54,56,CE,09,DB
1743890405.408,00000122,0,Rx,0,8,20,23,18,17,02,29,0B,2C
1743890405.409,00000122,0,Rx,0,8,20,23,18,17,02,29,0C,2B
1743890405.410,00000010,0,Rx,0,8,00,32,40,00,00,07,09,7C
1743890405.411,00000316,0,Rx,0,8,12,91,01,2B,53,00,00,00
1743890405.412,00000122,0,Rx,0,8,20,23,18,17,02,A5,0E,A5
1743890405.413,00000010,0,Rx,0,8,00,32,40,00,00,07,0B,7E
1743890405.414,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,01,01
1743890405.415,00000010,0,Rx,0,8,00,32,40,00,00,07,0C,79
1743890405.416,00000010,0,Rx,0,8,00,32,40,00,00,07,0D,78
1743890405.417,00000010,0,Rx,0,8,00,32,40,00,00,07,0E,7B
1743890405.418,00000012,0,Rx,0,8,99,99,32,00,01,00,0F,3C
1743890405.419,00000010,0,Rx,0,8,00,32,40,00,00,07,0F,7A
1743890405.420,00000102,0,Rx,0,8,1B,D1,0F,54,56,CE,01,08
1743890405.421,00000010,0,Rx,0,8,00,32,40,00,00,07,00,75
1743890405.422,00000110,0,Rx,0,8,00,00,00,20,01,01,02,22
1743890405.423,00000308,0,Rx,0,8,00,10,00,00,00,00,02,00
1743890405.424,00000013,0,Rx,0,8,FF,03,09,00,00,00,00,00
1743890405.425,00000231,0,Rx,0,8,00,01,00,00,00,00,0B,0A
1743890405.426,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,05,F2
1743890405.427,00000411,0,Rx,0,8,32,60,00,00,00,00,00,00
1743890405.428,00000231,0,Rx,0,8,00,01,00,00,00,00,0D,0C
1743890405.429,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.430,00000102,0,Rx,0,8,1B,62,0F,54,56,CE,08,B2
1743890405.431,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.432,00000102,0,Rx,0,8,1B,62,0F,54,56,CE,09,B3
1743890405.433,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.434,00000110,0,Rx,0,8,00,00,00,20,01,01,06,26
1743890405.435,00000316,0,Rx,0,8,12,91,01,2B,53,00,00,00
1743890405.436,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.437,00000332,0,Rx,0,8,01,00,00,00,00,00,01,00
1743890405.438,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.439,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.440,00000102,0,Rx,0,8,1B,11,0F,54,56,CE,0F,C6
1743890405.441,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.442,00000102,0,Rx,0,8,1B,11,0F,54,56,CE,00,C9
1743890405.443,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.444,00000102,0,Rx,0,8,1B,7E,0F,54,56,CE,02,A4
1743890405.445,00000122,0,Rx,0,8,20,23,17,17,02,33,04,36
1743890405.446,00000122,0,Rx,0,8,20,23,17,17,02,33,05,37
1743890405.447,00000110,0,Rx,0,8,00,00,00,20,01,01,0A,2A
1743890405.448,00000410,0,Rx,0,8,3F,00,00,00,00,FF,0C,CC
1743890405.449,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.450,00000010,0,Rx,0,8,00,32,40,00,00,07,02,77
1743890405.451,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,0D,0D
1743890405.452,00000332,0,Rx,0,8,01,00,00,00,00,00,02,03
1743890405.453,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.454,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,0E,0E
1743890405.455,00000102,0,Rx,0,8,1B,5A,0F,54,56,CE,09,8B
1743890405.456,00000102,0,Rx,0,8,1B,88,0F,54,56,CE,0A,5A
1743890405.457,00000122,0,Rx,0,8,20,23,17,17,02,98,0C,95
1743890405.458,00000110,0,Rx,0,8,00,00,00,21,01,01,0E,2F
1743890405.459,00000122,0,Rx,0,8,20,23,18,17,01,E3,0E,E0
1743890405.460,00000010,0,Rx,0,8,00,32,40,00,00,07,08,7D
1743890405.461,00000122,0,Rx,0,8,20,23,18,17,02,61,0F,60
1743890405.462,00000110,0,Rx,0,8,00,00,00,20,01,01,0F,2F
1743890405.463,00000010,0,Rx,0,8,00,32,40,00,00,07,0A,7F
